sample_type,total_count,study,principal_investigator,collection_date,date_count
Stool,430,SPACEMAN,Chiotos,2023-02-06,1
Stool,430,SPACEMAN,Chiotos,2023-02-07,1
Stool,430,SPACEMAN,Chiotos,2023-02-13,2
Stool,430,SPACEMAN,Chiotos,2023-02-20,1
Stool,430,SPACEMAN,Chiotos,2023-02-21,1
Stool,430,SPACEMAN,Chiotos,2023-02-22,1
Stool,430,SPACEMAN,Chiotos,2023-02-28,2
Stool,430,SPACEMAN,Chiotos,2023-03-06,2
Stool,430,SPACEMAN,Chiotos,2023-03-07,1
Stool,430,SPACEMAN,Chiotos,2023-03-13,3
Stool,430,SPACEMAN,Chiotos,2023-03-14,1
Stool,430,SPACEMAN,Chiotos,2023-03-15,1
Stool,430,SPACEMAN,Chiotos,2023-03-20,2
Stool,430,SPACEMAN,Chiotos,2023-03-21,2
Stool,430,SPACEMAN,Chiotos,2023-03-27,2
Stool,430,SPACEMAN,Chiotos,2023-03-28,1
Stool,430,SPACEMAN,Chiotos,2023-04-03,3
Stool,430,SPACEMAN,Chiotos,2023-04-04,1
Stool,430,SPACEMAN,Chiotos,2023-04-10,3
Stool,430,SPACEMAN,Chiotos,2023-04-11,1
Stool,430,SPACEMAN,Chiotos,2023-04-17,3
Stool,430,SPACEMAN,Chiotos,2023-04-24,2
Stool,430,SPACEMAN,Chiotos,2023-04-25,1
Stool,430,SPACEMAN,Chiotos,2023-05-01,1
Stool,430,SPACEMAN,Chiotos,2023-05-02,2
Stool,430,SPACEMAN,Chiotos,2023-05-03,1
Stool,430,SPACEMAN,Chiotos,2023-05-08,1
Stool,430,SPACEMAN,Chiotos,2023-05-09,2
Stool,430,SPACEMAN,Chiotos,2023-05-15,1
Stool,430,SPACEMAN,Chiotos,2023-05-17,2
Stool,430,SPACEMAN,Chiotos,2023-05-22,3
Stool,430,SPACEMAN,Chiotos,2023-05-30,1
Stool,430,SPACEMAN,Chiotos,2023-05-31,2
Stool,430,SPACEMAN,Chiotos,2023-06-05,1
Stool,430,SPACEMAN,Chiotos,2023-06-06,2
Stool,430,SPACEMAN,Chiotos,2023-06-13,1
Stool,430,SPACEMAN,Chiotos,2023-06-14,1
Stool,430,SPACEMAN,Chiotos,2023-06-19,2
Stool,430,SPACEMAN,Chiotos,2023-06-26,2
Stool,430,SPACEMAN,Chiotos,2023-06-28,1
Stool,430,SPACEMAN,Chiotos,2023-07-03,1
Stool,430,SPACEMAN,Chiotos,2023-07-05,1
Stool,430,SPACEMAN,Chiotos,2023-07-10,2
Stool,430,SPACEMAN,Chiotos,2023-07-11,1
Stool,430,SPACEMAN,Chiotos,2023-07-17,3
Stool,430,SPACEMAN,Chiotos,2023-07-18,1
Stool,430,SPACEMAN,Chiotos,2023-07-25,3
Stool,430,SPACEMAN,Chiotos,2023-07-26,2
Stool,430,SPACEMAN,Chiotos,2023-07-31,2
Stool,430,SPACEMAN,Chiotos,2023-08-02,1
Stool,430,SPACEMAN,Chiotos,2023-08-07,3
Stool,430,SPACEMAN,Chiotos,2023-08-08,1
Stool,430,SPACEMAN,Chiotos,2023-08-15,2
Stool,430,SPACEMAN,Chiotos,2023-08-16,1
Stool,430,SPACEMAN,Chiotos,2023-08-21,2
Stool,430,SPACEMAN,Chiotos,2023-08-23,1
Stool,430,SPACEMAN,Chiotos,2023-08-28,4
Stool,430,SPACEMAN,Chiotos,2023-09-04,1
Stool,430,SPACEMAN,Chiotos,2023-09-05,2
Stool,430,SPACEMAN,Chiotos,2023-09-12,2
Stool,430,SPACEMAN,Chiotos,2023-09-13,2
Stool,430,SPACEMAN,Chiotos,2023-09-18,2
Stool,430,SPACEMAN,Chiotos,2023-09-19,1
Stool,430,SPACEMAN,Chiotos,2023-09-20,1
Stool,430,SPACEMAN,Chiotos,2023-09-25,2
Stool,430,SPACEMAN,Chiotos,2023-09-26,1
Stool,430,SPACEMAN,Chiotos,2023-09-27,2
Stool,430,SPACEMAN,Chiotos,2023-10-02,2
Stool,430,SPACEMAN,Chiotos,2023-10-09,4
Stool,430,SPACEMAN,Chiotos,2023-10-16,1
Stool,430,SPACEMAN,Chiotos,2023-10-17,1
Stool,430,SPACEMAN,Chiotos,2023-10-18,1
Stool,430,SPACEMAN,Chiotos,2023-10-23,1
Stool,430,SPACEMAN,Chiotos,2023-10-24,2
Stool,430,SPACEMAN,Chiotos,2023-10-30,1
Stool,430,SPACEMAN,Chiotos,2023-11-06,2
Stool,430,SPACEMAN,Chiotos,2023-11-08,2
Stool,430,SPACEMAN,Chiotos,2023-11-13,1
Stool,430,SPACEMAN,Chiotos,2023-11-14,1
Stool,430,SPACEMAN,Chiotos,2023-11-15,1
Stool,430,SPACEMAN,Chiotos,2023-11-21,2
Stool,430,SPACEMAN,Chiotos,2023-11-27,1
Stool,430,SPACEMAN,Chiotos,2023-11-28,1
Stool,430,SPACEMAN,Chiotos,2023-12-04,2
Stool,430,SPACEMAN,Chiotos,2023-12-06,1
Stool,430,SPACEMAN,Chiotos,2023-12-12,2
Stool,430,SPACEMAN,Chiotos,2023-12-18,2
Stool,430,SPACEMAN,Chiotos,2023-12-19,1
Stool,430,SPACEMAN,Chiotos,2023-12-27,3
Stool,430,SPACEMAN,Chiotos,2024-01-02,1
Stool,430,SPACEMAN,Chiotos,2024-01-03,1
Stool,430,SPACEMAN,Chiotos,2024-01-09,2
Stool,430,SPACEMAN,Chiotos,2024-01-10,1
Stool,430,SPACEMAN,Chiotos,2024-01-16,2
Stool,430,SPACEMAN,Chiotos,2024-01-22,1
Stool,430,SPACEMAN,Chiotos,2024-01-24,2
Stool,430,SPACEMAN,Chiotos,2024-01-29,1
Stool,430,SPACEMAN,Chiotos,2024-01-31,1
Stool,430,SPACEMAN,Chiotos,2024-02-05,3
Stool,430,SPACEMAN,Chiotos,2024-02-12,1
Stool,430,SPACEMAN,Chiotos,2024-02-13,1
Stool,430,SPACEMAN,Chiotos,2024-02-19,1
Stool,430,SPACEMAN,Chiotos,2024-02-21,3
Stool,430,SPACEMAN,Chiotos,2024-02-27,3
Stool,430,SPACEMAN,Chiotos,2024-03-05,2
Stool,430,SPACEMAN,Chiotos,2024-03-06,2
Stool,430,SPACEMAN,Chiotos,2024-03-11,4
Stool,430,SPACEMAN,Chiotos,2024-03-12,1
Stool,430,SPACEMAN,Chiotos,2024-03-18,1
Stool,430,SPACEMAN,Chiotos,2024-03-19,1
Stool,430,SPACEMAN,Chiotos,2024-03-26,1
Stool,430,SPACEMAN,Chiotos,2024-04-01,1
Stool,430,SPACEMAN,Chiotos,2024-04-02,1
Stool,430,SPACEMAN,Chiotos,2024-04-09,1
Stool,430,SPACEMAN,Chiotos,2024-04-10,2
Stool,430,SPACEMAN,Chiotos,2024-04-15,1
Stool,430,SPACEMAN,Chiotos,2024-04-16,1
Stool,430,SPACEMAN,Chiotos,2024-04-22,1
Stool,430,SPACEMAN,Chiotos,2024-04-23,3
Stool,430,SPACEMAN,Chiotos,2024-04-24,2
Stool,430,SPACEMAN,Chiotos,2024-04-30,2
Stool,430,SPACEMAN,Chiotos,2024-05-06,3
Stool,430,SPACEMAN,Chiotos,2024-05-13,1
Stool,430,SPACEMAN,Chiotos,2024-05-15,1
Stool,430,SPACEMAN,Chiotos,2024-05-21,2
Stool,430,SPACEMAN,Chiotos,2024-05-27,1
Stool,430,SPACEMAN,Chiotos,2024-05-28,1
Stool,430,SPACEMAN,Chiotos,2024-05-29,2
Stool,430,SPACEMAN,Chiotos,2024-06-05,3
Stool,430,SPACEMAN,Chiotos,2024-06-10,3
Stool,430,SPACEMAN,Chiotos,2024-06-18,1
Stool,430,SPACEMAN,Chiotos,2024-06-24,2
Stool,430,SPACEMAN,Chiotos,2024-06-25,1
Stool,430,SPACEMAN,Chiotos,2024-07-01,1
Stool,430,SPACEMAN,Chiotos,2024-07-02,3
Stool,430,SPACEMAN,Chiotos,2024-07-09,2
Stool,430,SPACEMAN,Chiotos,2024-07-10,1
Stool,430,SPACEMAN,Chiotos,2024-07-15,2
Stool,430,SPACEMAN,Chiotos,2024-07-17,3
Stool,430,SPACEMAN,Chiotos,2024-07-23,2
Stool,430,SPACEMAN,Chiotos,2024-07-24,2
Stool,430,SPACEMAN,Chiotos,2024-07-29,1
Stool,430,SPACEMAN,Chiotos,2024-07-30,1
Stool,430,SPACEMAN,Chiotos,2024-07-31,1
Stool,430,SPACEMAN,Chiotos,2024-08-06,2
Stool,430,SPACEMAN,Chiotos,2024-08-14,2
Stool,430,SPACEMAN,Chiotos,2024-08-19,2
Stool,430,SPACEMAN,Chiotos,2024-08-20,2
Stool,430,SPACEMAN,Chiotos,2024-08-21,3
Stool,430,SPACEMAN,Chiotos,2024-08-27,1
Stool,430,SPACEMAN,Chiotos,2024-08-28,1
Stool,430,SPACEMAN,Chiotos,2024-09-03,1
Stool,430,SPACEMAN,Chiotos,2024-09-09,1
Stool,430,SPACEMAN,Chiotos,2024-09-16,2
Stool,430,SPACEMAN,Chiotos,2024-09-23,1
Stool,430,SPACEMAN,Chiotos,2024-09-30,3
Stool,430,SPACEMAN,Chiotos,2024-10-01,1
Stool,430,SPACEMAN,Chiotos,2024-10-07,2
Stool,430,SPACEMAN,Chiotos,2024-10-09,1
Stool,430,SPACEMAN,Chiotos,2024-10-14,5
Stool,430,SPACEMAN,Chiotos,2024-10-21,2
Stool,430,SPACEMAN,Chiotos,2024-10-23,1
Stool,430,SPACEMAN,Chiotos,2024-10-29,1
Stool,430,SPACEMAN,Chiotos,2024-10-30,1
Stool,430,SPACEMAN,Chiotos,2024-11-04,2
Stool,430,SPACEMAN,Chiotos,2024-11-06,2
Stool,430,SPACEMAN,Chiotos,2024-11-11,2
Stool,430,SPACEMAN,Chiotos,2024-11-12,2
Stool,430,SPACEMAN,Chiotos,2024-11-13,1
Stool,430,SPACEMAN,Chiotos,2024-11-18,2
Stool,430,SPACEMAN,Chiotos,2024-11-25,3
Stool,430,SPACEMAN,Chiotos,2024-11-26,1
Stool,430,SPACEMAN,Chiotos,2024-12-02,1
Stool,430,SPACEMAN,Chiotos,2024-12-03,1
Stool,430,SPACEMAN,Chiotos,2024-12-10,1
Stool,430,SPACEMAN,Chiotos,2024-12-30,1
Stool,430,SPACEMAN,Chiotos,2025-01-07,1
Stool,430,SPACEMAN,Chiotos,2025-01-21,1
Stool,430,SPACEMAN,Chiotos,2025-02-05,1
Stool,430,SPACEMAN,Chiotos,2025-02-10,1
Stool,430,SPACEMAN,Chiotos,2025-02-11,1
Stool,430,SPACEMAN,Chiotos,2025-02-17,1
Stool,430,SPACEMAN,Chiotos,2025-02-18,3
Stool,430,SPACEMAN,Chiotos,2025-02-19,1
Stool,430,SPACEMAN,Chiotos,2025-02-24,2
Stool,430,SPACEMAN,Chiotos,2025-03-03,1
Stool,430,SPACEMAN,Chiotos,2025-03-04,2
Stool,430,SPACEMAN,Chiotos,2025-03-05,1
Stool,430,SPACEMAN,Chiotos,2025-03-10,4
Stool,430,SPACEMAN,Chiotos,2025-03-18,2
Stool,430,SPACEMAN,Chiotos,2025-03-19,3
Stool,430,SPACEMAN,Chiotos,2025-03-24,1
Stool,430,SPACEMAN,Chiotos,2025-03-26,2
Stool,430,SPACEMAN,Chiotos,2025-03-31,4
Stool,430,SPACEMAN,Chiotos,2025-04-01,1
Stool,430,SPACEMAN,Chiotos,2025-04-07,2
Stool,430,SPACEMAN,Chiotos,2025-04-08,1
Stool,430,SPACEMAN,Chiotos,2025-04-14,1
Stool,430,SPACEMAN,Chiotos,2025-04-22,1
Stool,430,SPACEMAN,Chiotos,2025-04-23,2
Stool,430,SPACEMAN,Chiotos,2025-04-25,11
Stool,430,SPACEMAN,Chiotos,2025-04-28,1
Stool,430,SPACEMAN,Chiotos,2025-04-29,1
Stool,430,SPACEMAN,Chiotos,2025-04-30,2
Stool,430,SPACEMAN,Chiotos,2025-05-05,2
Stool,430,SPACEMAN,Chiotos,2025-05-12,1
Stool,430,SPACEMAN,Chiotos,2025-05-14,2
Stool,430,SPACEMAN,Chiotos,2025-05-19,1
Stool,430,SPACEMAN,Chiotos,2025-05-27,2
Stool,430,SPACEMAN,Chiotos,2025-06-04,2
Stool,430,SPACEMAN,Chiotos,2025-06-09,1
Stool,430,SPACEMAN,Chiotos,2025-06-11,1
Stool,430,SPACEMAN,Chiotos,2025-06-16,1
Stool,430,SPACEMAN,Chiotos,2025-06-23,1
Stool,430,SPACEMAN,Chiotos,2025-07-01,1
Stool,430,SPACEMAN,Chiotos,2025-07-02,1
Stool,430,SPACEMAN,Chiotos,2025-07-09,2
Stool,430,SPACEMAN,Chiotos,2025-07-14,2
Stool,430,SPACEMAN,Chiotos,2025-07-21,1
Stool,430,SPACEMAN,Chiotos,2025-07-28,1
Stool,430,SPACEMAN,Chiotos,2025-07-29,1
Stool,430,SPACEMAN,Chiotos,2025-08-04,1
Stool,430,SPACEMAN,Chiotos,2025-08-11,2
Stool,430,SPACEMAN,Chiotos,2025-08-12,1
Stool,430,SPACEMAN,Chiotos,2025-08-18,1
Stool,430,SPACEMAN,Chiotos,2025-08-19,2
Stool,430,SPACEMAN,Chiotos,2025-08-20,3
Stool,430,SPACEMAN,Chiotos,2025-08-25,1
Stool,430,SPACEMAN,Chiotos,2025-09-02,1
Stool,430,SPACEMAN,Chiotos,2025-09-09,1
Stool,430,SPACEMAN,Chiotos,2025-09-10,1
Stool,430,SPACEMAN,Chiotos,2025-09-16,1
Stool,430,SPACEMAN,Chiotos,2025-09-17,1
Stool,430,SPACEMAN,Chiotos,2025-09-22,1
Stool,430,SPACEMAN,Chiotos,2025-09-24,1
Stool,430,SPACEMAN,Chiotos,2025-09-29,1
Stool,430,SPACEMAN,Chiotos,2025-10-08,1
Stool,430,SPACEMAN,Chiotos,2025-10-13,2
Stool,430,SPACEMAN,Chiotos,2025-10-27,1
Stool,430,SPACEMAN,Chiotos,2025-10-29,1
Stool,430,SPACEMAN,Chiotos,2025-11-05,2
Stool,430,SPACEMAN,Chiotos,2025-11-12,2
Stool,430,SPACEMAN,Chiotos,2025-11-19,2
Stool,430,SPACEMAN,Chiotos,2025-11-26,1
Stool,430,SPACEMAN,Chiotos,2025-12-01,1
